codigo,nome,turma,docente,horario,qnt_vagas,local,departamento_id
TEF0021,TEF0021 - FILOSOFIA DA EDUCAÇÃO,03,BENEDETTA BISOL ,3M1234 ,40,FE5S8,381
TEF0021,TEF0021 - FILOSOFIA DA EDUCAÇÃO,04,RAINRI BACK DOS SANTOS ,3N1234 ,42,BT8/15,381
TEF0041,TEF0041 - ANTROPOLOGIA E EDUCACAO,01,ALESSANDRO ROBERTO DE OLIVEIRA ,4T2345 ,40,FE5S10,381
TEF0041,TEF0041 - ANTROPOLOGIA E EDUCACAO,02,ROSANGELA AZEVEDO CORREA ,2M1234 ,40,FE5S5,381
TEF0041,TEF0041 - ANTROPOLOGIA E EDUCACAO,03,JOSE ZUCHIWSCHI ,6N1234 ,42,FE5S6,381
TEF0046,TEF0046 - HISTORIA DA EDUCACAO BRASILEIRA,01,MARIA ABADIA DA SILVA ,3N1234 Terça-feira 19:00 às 22:30,40,FE5S7,381
TEF0046,TEF0046 - HISTORIA DA EDUCACAO BRASILEIRA,02,ANA RAQUEL COSTA DIAS ,4M1234 ,40,FE5S8,381
TEF0046,TEF0046 - HISTORIA DA EDUCACAO BRASILEIRA,03,JUAREZ JOSE TUCHINSKI DOS ANJOS ,4T2345 ,40,FE5S7,381
TEF0079,TEF0079 - O EDUCANDO COM NECESSIDADES EDUCACIONAIS ESPECIAIS,01,JULIANA EUGENIA CAIXETA ,4T2345 ,40,FUP/Planaltina,381
TEF0092,TEF0092 - EDUCAÇÃO E TRABALHO,01,MARIA DA CONCEICAO DA SILVA FREITAS ,2M1234 ,40,FE5S4,381
TEF0092,TEF0092 - EDUCAÇÃO E TRABALHO,02,FERNANDO BOMFIM MARIANA ,2N1234 ,40,BT9/13,381
TEF0092,TEF0092 - EDUCAÇÃO E TRABALHO,03,CAROLINE BAHNIUK ,2T2345 ,40,FE5S3,381
TEF0103,TEF0103 - PESQUISA EM EDUCAÇÃO 1,01,SHIRLEIDE PEREIRA DA SILVA CRUZ ,3N1234 ,40,FE5S11,381
TEF0103,TEF0103 - PESQUISA EM EDUCAÇÃO 1,02,BERNARDO KIPNIS ,3T2345 Terça-feira 14:00 às 17:50,40,FE5S9,381
TEF0103,TEF0103 - PESQUISA EM EDUCAÇÃO 1,03,CANDIDA BEATRIZ ALVES ,6M1234 ,40,FE5S11,381
TEF0117,TEF0117 - TÓPICOS ESPECIAIS EM EDUCAÇÃO E DIVERSIDADE CULTURAL,01,JOSE ZUCHIWSCHI ,2N1234 ,40,FE1S3,381
TEF0135,TEF0135 - TÓPICOS ESPECIAIS EM PSICOLOGIA DA EDUCAÇÃO,01,SANDRA FERRAZ DE CASTILLO DOURADO FREIRE ,4M1234 ,40,FE5S3,381
TEF0136,TEF0136 - PSICOLOGIA SOCIAL NA EDUCAÇÃO,01,CLAUDIA MARCIA LYRA PATO ,3M1234 ,40,FE5S7,381
TEF0144,TEF0144 - SEMINÁRIO EM EDUCAÇÃO INCLUSIVA,01,CANDIDA BEATRIZ ALVES ,7M12 3N1234 ,40,FE5S3,381
TEF0145,TEF0145 - GÊNERO E EDUCAÇÃO,01,MARIA DA CONCEICAO DA SILVA FREITAS ,4M1234 ,40,FE5S4,381
TEF0145,TEF0145 - GÊNERO E EDUCAÇÃO,02,CANDIDA BEATRIZ ALVES ,5T2345 ,40,FE5S10,381
TEF0145,TEF0145 - GÊNERO E EDUCAÇÃO,03,RAINRI BACK DOS SANTOS ,2N1234 ,40,FE5S5,381
TEF0147,TEF0147 - EDUCAÇÃO DAS RELAÇÕES ÉTNICO-RACIAIS,01,DEBORA FURTADO BARRERA ,2M1234 ,40,FE5S3,381
TEF0147,TEF0147 - EDUCAÇÃO DAS RELAÇÕES ÉTNICO-RACIAIS,03,DEBORA FURTADO BARRERA ,6T2345 ,40,FE5S6,381
TEF0147,TEF0147 - EDUCAÇÃO DAS RELAÇÕES ÉTNICO-RACIAIS,04,ANA TEREZA REIS DA SILVA ,3N1234 ,40,FE5S4,381
TEF0148,"TEF0148 - EDUCAÇÃO, AMBIENTE E SOCIEDADE",02,ALESSANDRO ROBERTO DE OLIVEIRA ,3M1234 ,40,FE5S6,381
FEF0004,FEF0004 - EDUCAÇÃO FÍSICA NO ENSINO FUNDAMENTAL,01,LUIZ CEZAR DOS SANTOS ,6T1 6N1234 Sexta-feira 12:55 às 13:50Sexta-feira 19:00 às 22:30,25,CO 16,393
FEF0006,FEF0006 - FUNDAMENTOS DO DESENVOLVIMENTO E APRENDIZAGEM APLICADOS A EDF INFANTIL,01,A DEFINIR DOCENTE,46M12 ,5,FEF 46,393
FEF0006,FEF0006 - FUNDAMENTOS DO DESENVOLVIMENTO E APRENDIZAGEM APLICADOS A EDF INFANTIL,02,A DEFINIR DOCENTE,46T23 ,5,CO 13,393
FEF0007,FEF0007 - FUNDAMENTOS DO DESENVOLVIMENTO E APRENDIZAGEM APLICADOS A EDF ENS FUND,01,GIORDANO MARCIO GATINHO BONUZZI ,24T23 ,50,FEF 45,393
FEF0009,"FEF0009 - JOGO, LÚDICO E EDUCAÇÃO FÍSICA",01,NORIBERTO BARBOSA DA SILVA ,6M1234 ,50,FEF 41,393
FEF0010,FEF0010 - FUNDAMENTOS DO DESENVOLVIMENTO APRENDIZAGEM APLICADOS A EDF EM E EJA,02,CLAUDIA MARIA GOULART DOS SANTOS ,4M34 ,50,FEF 41,393
FEF0011,FEF0011 - ESTUDOS E PESQUISA EM EDUCAÇÃO FÍSICA ESCOLAR,02,ALFREDO FERES NETO ,2M34 ,50,FEF 41,393
FEF0012,FEF0012 - EDUCAÇÃO FÍSICA NO ENS MÉDIO E EDUCAÇÃO DE JOVENS E ADULTOS,01,NORIBERTO BARBOSA DA SILVA ,6N1234 ,30,FEF 43,393
FEF0014,FEF0014 - ASPECTOS PSICOLÓGICOS DA APRENDIZAGEM A EDF,01,ALICE MARIA CORREA MEDINA ,4T23 ,50,CO 16,393
FEF0053,FEF0053 - PROJETO DE TRABALHO DE CONCLUSÃO DE CURSO - BACHARELADO,01,ANA CRISTINA DE DAVID ,24M34 ,50,FEF 44,393
FEF0105,FEF0105 - PRÁTICA DESPORTIVA,01,ROCHELLE ROCHA COSTA ,6M34 ,30,Piscina (Centro Olímpico),393
FEF0107,FEF0107 - PRATICA DESPORTIVA 2,01,ROCHELLE ROCHA COSTA ,24M4 ,30,Piscina (Centro Olímpico),393
FEF0107,FEF0107 - PRATICA DESPORTIVA 2,02,ROCHELLE ROCHA COSTA ,35M3 ,20,Piscina (Centro Olímpico),393
FEF0107,FEF0107 - PRATICA DESPORTIVA 2,03,ROCHELLE ROCHA COSTA ,6M12 ,30,Piscina (Centro Olímpico),393
FEF0107,FEF0107 - PRATICA DESPORTIVA 2,04,MARISETE PERALTA SAFONS ,24N1 ,20,Sala do Tatame/CO,393
FEF0143,FEF0143 - FISIOLOGIA DO EXERCICIO 1,01,RICARDO MORENO LIMA ,35T23 ,50,FEF 45,393
FEF0143,FEF0143 - FISIOLOGIA DO EXERCICIO 1,02,RICARDO MORENO LIMA ,35M12 ,50,FEF 45,393
FEF0145,FEF0145 - FISIOLOGIA DO EXERCICIO 2,01,GUILHERME ECKHARDT MOLINA ,24M34 ,50,FEF 45,393
FEF0145,FEF0145 - FISIOLOGIA DO EXERCICIO 2,02,GUILHERME ECKHARDT MOLINA ,24T45 ,50,FEF 45,393
FEF0151,FEF0151 - CINESIOLOGIA APLICADA À EDUCAÇÃO FÍSICA,01,JAKE CARVALHO DO CARMO ,24M34 ,50,FEF 43,393
FEF0151,FEF0151 - CINESIOLOGIA APLICADA À EDUCAÇÃO FÍSICA,02,LIDIA MARA AGUIAR BEZERRA DE MELO ,24T23 ,50,FEF 43,393
FEF0154,FEF0154 - ATIVIDADE FÍSICA PARA GRUPOS ESPECIAIS,01,RICARDO JACO DE OLIVEIRA ,35M34 Terça-feira 10:00 às 11:50Quinta-feira 10:00 às 11:50,50,CO 13,393
FEF0154,FEF0154 - ATIVIDADE FÍSICA PARA GRUPOS ESPECIAIS,02,RICARDO JACO DE OLIVEIRA ,35M12 ,50,CO 13,393
FEF0218,FEF0218 - PRINCÍPIOS DO TREINAMENTO RESISTIDO,01,ROMULO MAIA CARLOS FONSECA ,24M34 Segunda-feira 10:00 às 11:50Quarta-feira 10:00 às 11:50,50,CO 14 / Sala de Musculação,393
FEF0229,FEF0229 - DIDATICA DA EDUCAÇÃO FÍSICA,01,INGRID DITTRICH WIGGERS ,35T23 ,50,CO 15,393
FEF0250,FEF0250 - ESTÁGIO SUPERVISIONADO BACHARELADO EM EDF 1,01,IRAN JUNQUEIRA DE CASTRO ,2456M5 2456T1 ,50,FEF 43,393
FEF0253,FEF0253 - BASES CIENTÍFICAS DO TREINAMENTO,01,ADAUTO JOAO PULCINELLI ,35M12 Terça-feira 08:00 às 09:50Quinta-feira 08:00 às 09:50,50,CO 14,393
FEF0263,FEF0263 - FISIOLOGIA DO EXERCICIO 3,01,GUILHERME ECKHARDT MOLINA ,6M1234 ,50,FEF 43,393
FEF0271,FEF0271 - PROGRAMAS PREVENTIVOS,02,GLAUCO FALCAO DE ARAUJO FILHO ,24T23 ,50,CO 19,393
FEF0275,FEF0275 - BIOMECANICA 1,01,AMILTON VIEIRA ,35M12 Terça-feira 08:00 às 09:50Quinta-feira 08:00 às 09:50,50,FEF 43,393
FEF0282,FEF0282 - TEORIAS DO LAZER,01,DANIEL CANTANHEDE BEHMOIRAS ,35M34 ,50,FEF 42,393
FEF0288,"FEF0288 - POLÍTICAS PÚBLICAS EM EDUCAÇÃO FÍSICA, ESPORTE, SAUDE E LAZER",02,JUAREZ OLIVEIRA SAMPAIO ,24M12 ,50,CO 15,393
FEF0304,"FEF0304 - GESTÃO DE EVENTOS EM ESPORTE, SAÚDE E LAZER",01,PAULO HENRIQUE AZEVEDO ,6M1234 Sexta-feira 08:00 às 11:50,50,CO 15,393
FEF0315,FEF0315 - ESTÁGIO SUPERVISIONADO BACHARELADO EM EDF 2,01,IRAN JUNQUEIRA DE CASTRO ,3M5 3T1 245N34 ,50,FEF 43,393
FEF0345,FEF0345 - METODOLOGIA DOS JOGOS,01,JUAN CARLOS PEREZ MORALES ,4M1234 ,50,CO 13,393
FEF0348,FEF0348 - ADMINISTRAÇÃO EM EDUCAÇÃO FÍSICA,01,AMERICO PIERANGELI COSTA ,24M12 ,50,FEF 42,393
FEF0352,FEF0352 - ESTÁGIO SUPERVISIONADO LICENCIATURA EM EDUCAÇÃO FÍSICA 1,01,JESSICA SERAFIM FRASSON ,7M12345 4T45 ,15,CO 15,393
FEF0352,FEF0352 - ESTÁGIO SUPERVISIONADO LICENCIATURA EM EDUCAÇÃO FÍSICA 1,02,LUIZ CEZAR DOS SANTOS ,7M12345 3T23 ,15,CO 16,393
FEF0352,FEF0352 - ESTÁGIO SUPERVISIONADO LICENCIATURA EM EDUCAÇÃO FÍSICA 1,03,FLAVIA MARTINELLI FERREIRA ,7M12345 6T23 ,15,FEF 44,393
FEF0356,FEF0356 - ESTÁGIO SUPERVISIONADO LICENCIATURA EM EDUCAÇÃO FÍSICA 2,01,ROSANA AMARO ,6M45 7M12345 ,15,CO 16,393
FEF0356,FEF0356 - ESTÁGIO SUPERVISIONADO LICENCIATURA EM EDUCAÇÃO FÍSICA 2,02,JACIARA OLIVEIRA LEITE ,7M12345 4T45 ,15,CO 13,393
FEF0356,FEF0356 - ESTÁGIO SUPERVISIONADO LICENCIATURA EM EDUCAÇÃO FÍSICA 2,03,DANIEL CANTANHEDE BEHMOIRAS ,7M12345 2T45 ,15,CO 16,393
FEF0409,FEF0409 - ANATOMIA APLICADA À EDUCAÇÃO FÍSICA,01,RICARDO FLAVIO DE ARAUJO BEZERRA ,5T2345 ,50,FEF 46,393
FEF0409,FEF0409 - ANATOMIA APLICADA À EDUCAÇÃO FÍSICA,02,RICARDO FLAVIO DE ARAUJO BEZERRA ,6M1234 ,50,FEF 42,393
FEF0409,FEF0409 - ANATOMIA APLICADA À EDUCAÇÃO FÍSICA,03,RICARDO FLAVIO DE ARAUJO BEZERRA ,6T2345 ,50,FEF 42,393
FEF0412,FEF0412 - SEMINÁRIO DE PESQUISA EM EDUCAÇÃO FÍSICA,01,JULIA APARECIDA DEVIDE NOGUEIRA ,6M5 6T1 ,15,FEF 43,393
FEF0413,FEF0413 - PRINCÍPIOS NUTRICIONAIS APLICADOS À ATIVIDADE FÍSICA,01,JULIA APARECIDA DEVIDE NOGUEIRA ,24T23 ,50,CO 14,393
FEF0415,FEF0415 - SAÚDE COLETIVA E EDUCAÇÃO FÍSICA,01,JULIA APARECIDA DEVIDE NOGUEIRA ,24M34 Segunda-feira 10:00 às 11:50Quarta-feira 10:00 às 11:50,50,CO 19,393
FEF0457,FEF0457 - PREVENÇÃO ACIDENTES E PRIMEIROS SOCORROS,01,DANIEL RODRIGUES FERREIRA SAINT MARTIN ,35M34 ,50,CO 14,393
FEF0457,FEF0457 - PREVENÇÃO ACIDENTES E PRIMEIROS SOCORROS,02,DANIEL RODRIGUES FERREIRA SAINT MARTIN ,35T45 ,50,FEF 44,393
FEF0458,FEF0458 - FUNDAMENTOS HISTÓRICO FILOSÓFICO DA EDUCAÇÃO FÍSICA,01,ALFREDO FERES NETO ,24T23 ,50,FEF 41,393
FEF0458,FEF0458 - FUNDAMENTOS HISTÓRICO FILOSÓFICO DA EDUCAÇÃO FÍSICA,02,ALFREDO FERES NETO ,24M12 ,50,FEF 41,393
FEF0459,FEF0459 - EDUCAÇÃO FÍSICA E ATIVIDADE MOTORA ADAPTADA,01,PAULO JOSE BARBOSA GUTIERRES FILHO ,35T23 ,50,CO 13,393
FEF0459,FEF0459 - EDUCAÇÃO FÍSICA E ATIVIDADE MOTORA ADAPTADA,02,PAULO JOSE BARBOSA GUTIERRES FILHO ,35M12 Terça-feira 08:00 às 09:50Quinta-feira 08:00 às 09:50,50,CO 15,393
FEF0460,FEF0460 - METODOLOGIA DO ATLETISMO,01,NORIBERTO BARBOSA DA SILVA ,35M34 ,50,FEF 41,393
FEF0460,FEF0460 - METODOLOGIA DO ATLETISMO,02,NORIBERTO BARBOSA DA SILVA ,35T45 Terça-feira 16:00 às 17:50Quinta-feira 16:00 às 17:50,50,FEF 41,393
FEF0461,FEF0461 - METODOLOGIA DO JOGO,01,ALEXANDRE JACKSON CHAN VIANNA ,35M12 ,50,CO 19 / Sala de Dança,393
FEF0461,FEF0461 - METODOLOGIA DO JOGO,02,JUAN CARLOS PEREZ MORALES ,35T23 ,50,CO 14 / Sala de Dança,393
FEF0462,"FEF0462 - RELAÇÕES HUMANAS, EDUCAÇÃO FÍSICA E MUNDO DO TRABALHO",01,DANIEL CANTANHEDE BEHMOIRAS ,24M34 ,50,CO 15,393
FEF0462,"FEF0462 - RELAÇÕES HUMANAS, EDUCAÇÃO FÍSICA E MUNDO DO TRABALHO",02,LUIZ CEZAR DOS SANTOS ,24T45 ,50,CO 14,393
FEF0463,FEF0463 - FUNDAMENTOS DA BIOMECÂNICA APLICADA À EDUCAÇÃO FÍSICA,01,JAKE CARVALHO DO CARMO ,24M12 ,50,FEF 43,393
FEF0463,FEF0463 - FUNDAMENTOS DA BIOMECÂNICA APLICADA À EDUCAÇÃO FÍSICA,02,JAKE CARVALHO DO CARMO ,24T23 ,50,FEF 42,393
FEF0464,FEF0464 - CORPO E CULTURA,01,DULCE MARIA FILGUEIRA DE ALMEIDA DONNICI ,35M34 ,50,FEF 44,393
FEF0464,FEF0464 - CORPO E CULTURA,02,DULCE MARIA FILGUEIRA DE ALMEIDA DONNICI ,35T45 ,50,FEF 43,393
FEF0465,"FEF0465 - CRESCIMENTO, DESENVOLVIMENTO E APRENDIZAGEM MOTORA",01,GIORDANO MARCIO GATINHO BONUZZI ,24M34 ,50,FEF 42,393
FEF0465,"FEF0465 - CRESCIMENTO, DESENVOLVIMENTO E APRENDIZAGEM MOTORA",02,GIORDANO MARCIO GATINHO BONUZZI ,24T45 ,50,FEF 42,393
FEF0466,FEF0466 - METODOLOGIA DOS ESPORTES COLETIVOS,01,ALEXANDRE JACKSON CHAN VIANNA ,6M1234 ,50,CO 14,393
FEF0466,FEF0466 - METODOLOGIA DOS ESPORTES COLETIVOS,02,FELIPE RODRIGUES DA COSTA ,6T2345 ,50,CO 14,393
FEF0467,FEF0467 - METODOLOGIA DAS ATIVIDADES GÍMNICAS,01,LUCIANA HAGSTROM BEX ,35M34 ,50,CO 15,393
FEF0467,FEF0467 - METODOLOGIA DAS ATIVIDADES GÍMNICAS,02,LUCIANA HAGSTROM BEX ,35T45 ,50,CO 19,393
FEF0468,FEF0468 - CIÊNCIA E PESQUISA EM EDUCAÇÃO FÍSICA,01,JUAREZ OLIVEIRA SAMPAIO ,35M34 ,50,CO 16,393
FEF0468,FEF0468 - CIÊNCIA E PESQUISA EM EDUCAÇÃO FÍSICA,02,JUAREZ OLIVEIRA SAMPAIO ,35T45 ,50,FEF 42,393
FEF0469,FEF0469 - FUNDAMENTOS SOCIOLÓGICOS DA EDUCAÇÃO FÍSICA,01,FLAVIA MARTINELLI FERREIRA ,46T45 ,50,FEF 44,393
FEF0469,FEF0469 - FUNDAMENTOS SOCIOLÓGICOS DA EDUCAÇÃO FÍSICA,02,FLAVIA MARTINELLI FERREIRA ,46M34 ,50,FEF 46,393
FEF0470,"FEF0470 - LAZER, TRABALHO E SOCIEDADE",01,LUIZ RENATO VIEIRA ,35M34 ,50,CO 19,393
FEF0470,"FEF0470 - LAZER, TRABALHO E SOCIEDADE",02,DANIEL CANTANHEDE BEHMOIRAS ,35T45 ,50,CO 13,393
FEF0471,FEF0471 - FUNDAMENTOS DO DESENVOLVIMENTO E APRENDIZAGEM,01,JACIARA OLIVEIRA LEITE ,46M12 ,50,FEF 46,393
FEF0471,FEF0471 - FUNDAMENTOS DO DESENVOLVIMENTO E APRENDIZAGEM,02,JACIARA OLIVEIRA LEITE ,46T23 ,50,CO 13,393
FEF0472,FEF0472 - METODOLOGIA DA DANÇA E EXPRESSÃO CORPORAL,01,ALICE MARIA CORREA MEDINA ,2M1234 ,50,CO 13 / Sala de dança,393
FEF0472,FEF0472 - METODOLOGIA DA DANÇA E EXPRESSÃO CORPORAL,02,ALICE MARIA CORREA MEDINA ,2T2345 ,50,CO 13 / Sala de dança,393
FEF0473,FEF0473 - ESTATÍSTICA,01,DANIEL RODRIGUES FERREIRA SAINT MARTIN ,35M12 ,50,CO 16,393
FEF0473,FEF0473 - ESTATÍSTICA,02,DANIEL RODRIGUES FERREIRA SAINT MARTIN ,35T23 ,50,FEF 45,393
FEF0474,FEF0474 - EPIDEMIOLOGIA E SAÚDE EM EDUCAÇÃO FÍSICA,01,LUIZ GUILHERME GROSSI PORTO ,24M12 ,50,FEF 44,393
FEF0474,FEF0474 - EPIDEMIOLOGIA E SAÚDE EM EDUCAÇÃO FÍSICA,02,LUIZ GUILHERME GROSSI PORTO ,24T23 ,50,FEF 44,393
FEF0475,FEF0475 - MEDIDAS E AVALIAÇÃO EM EDUCAÇÃO FÍSICA,01,LAURO CASQUEIRO VIANNA ,35M12 ,50,FEF 44,393
FEF0475,FEF0475 - MEDIDAS E AVALIAÇÃO EM EDUCAÇÃO FÍSICA,02,LAURO CASQUEIRO VIANNA ,35T23 ,50,FEF 43,393
FEF0476,"FEF0476 - POLÍTICAS PÚBLICAS DE SAÚDE, ESPORTE E LAZER",01,JUAREZ OLIVEIRA SAMPAIO ,35M12 ,50,FEF 42,393
FEF0476,"FEF0476 - POLÍTICAS PÚBLICAS DE SAÚDE, ESPORTE E LAZER",02,JUAREZ OLIVEIRA SAMPAIO ,35T23 ,50,FEF 42,393
FEF0477,FEF0477 - GESTÃO EM EDUCAÇÃO FÍSICA,01,AMERICO PIERANGELI COSTA ,6M1234 ,50,FEF 45,393
FEF0477,FEF0477 - GESTÃO EM EDUCAÇÃO FÍSICA,02,PAULO HENRIQUE AZEVEDO ,6T2345 ,50,CO 15,393
FEF0478,FEF0478 - DIDÁTICA DA EDUCAÇÃO FÍSICA,01,INGRID DITTRICH WIGGERS ,35M34 ,50,FEF 43,393
FEF0478,FEF0478 - DIDÁTICA DA EDUCAÇÃO FÍSICA,02,INGRID DITTRICH WIGGERS ,35T45 ,50,CO 15,393
FEF0479,FEF0479 - METODOLOGIA DAS LUTAS,01,GLAUCO FALCAO DE ARAUJO FILHO ,24M34 ,50,CO 16,393
FEF0479,FEF0479 - METODOLOGIA DAS LUTAS,02,GLAUCO FALCAO DE ARAUJO FILHO ,24T45 ,50,CO 19,393
FEF0481,FEF0481 - METODOLOGIA DAS ATIVIDADES AQUÁTICAS,01,ROCHELLE ROCHA COSTA ,35T45 Terça-feira 16:00 às 17:50Quinta-feira 16:00 às 17:50,50,CO 14,393
FEF0482,FEF0482 - PSICOLOGIA DO ESPORTE E DO EXERCÍCO FÍSICO,01,CLAUDIA MARIA GOULART DOS SANTOS ,24M12 ,50,FEF 45,393
FEF0484,FEF0484 - PESQUISA EM EDUCAÇÃO FÍSICA,01,ANA CRISTINA DE DAVID ,35M34 ,50,FEF 45,393
FEF0495,FEF0495 - TEORIAS DA EDUCAÇÃO E DA EDUCAÇÃO FÍSICA ESCOLAR,01,JESSICA SERAFIM FRASSON ,24T23 ,50,CO 15,393
FEF0505,FEF0505 - PRÁTICA DESPORTIVA 1,01,ROCHELLE ROCHA COSTA ,24M3 ,30,Piscina semi-olímpica (Centro Olímpico),393
FEF0505,FEF0505 - PRÁTICA DESPORTIVA 1,02,ALEXANDRE JACKSON CHAN VIANNA ,35M3 ,30,Ginásio do Centro Olímpico,393
FEF0505,FEF0505 - PRÁTICA DESPORTIVA 1,03,ROCHELLE ROCHA COSTA ,35M2 ,30,Sala de espelhos (Centro Olímpico),393
FEF0505,FEF0505 - PRÁTICA DESPORTIVA 1,04,MARISETE PERALTA SAFONS ,4M12 ,30,Centro Olímpico,393
FEF0505,FEF0505 - PRÁTICA DESPORTIVA 1,05,ROCHELLE ROCHA COSTA ,35M4 ,30,Piscina (Centro Olímpico),393
FEF0505,FEF0505 - PRÁTICA DESPORTIVA 1,08,PRISCILA ALMEIDA ANDRADE ,3M5 3T1 ,20,Tanque de saltos (Centro Olímpico),393
FEF0505,FEF0505 - PRÁTICA DESPORTIVA 1,09,PRISCILA ALMEIDA ANDRADE ,2M5 2T1 ,20,Tanque de saltos (Centro Olímpico),393
FEF0505,FEF0505 - PRÁTICA DESPORTIVA 1,10,LUCIANA HAGSTROM BEX ,24T1 ,30,Pátio do Centro Olímpico,393
FEF0505,FEF0505 - PRÁTICA DESPORTIVA 1,11,GUILHERME ECKHARDT MOLINA ,24T6 ,20,Dojô (Centro Olímpico),393
FEF0505,FEF0505 - PRÁTICA DESPORTIVA 1,12,GUILHERME ECKHARDT MOLINA ,46N1 ,60,Sala de espelho (Centro Olímpico),393
FEF0505,FEF0505 - PRÁTICA DESPORTIVA 1,13,MIKHAEL AEL ROCHA ALVES ,24N1 ,30,Pátio (Centro Olímpico),393
FEF0505,FEF0505 - PRÁTICA DESPORTIVA 1,14,LUIZ RENATO VIEIRA ,35M5 ,50,Ginásio (Centro Olímpico),393
FEF0505,FEF0505 - PRÁTICA DESPORTIVA 1,15,PEDRO FERNANDO AVALONE ATHAYDE ,3M5 3T1 ,14,Ginásio (Centro Olímpico),393
FEF0505,FEF0505 - PRÁTICA DESPORTIVA 1,16,PEDRO FERNANDO AVALONE ATHAYDE ,24M5 ,20,Sala de espelhos (Centro Olímpico),393
CEL0017,CEL0017 - BIOQUÍMICA E BIOFÍSICA MÉDICA,01,JOSE ROBERTO DE SOUZA DE ALMEIDA LEITE ,24M34 ,40,B2 110/13 (FM),402
FMD0001,FMD0001 - ESTÁGIO EM PARASITOLOGIA MÉDICA,01,RODRIGO GURGEL GONCALVES ,6M34 6T2345 Sexta-feira 10:00 às 11:50Sexta-feira 14:00 às 17:50,2,Laboratório FM,402
FMD0001,FMD0001 - ESTÁGIO EM PARASITOLOGIA MÉDICA,02,MARIANA MACHADO HECHT ,6M34 6T2345 Sexta-feira 10:00 às 11:50Sexta-feira 14:00 às 17:50,2,Laboratório FM,402
FMD0001,FMD0001 - ESTÁGIO EM PARASITOLOGIA MÉDICA,03,NADJAR NITZ SILVA LOCIKS DE ARAUJO ,6M34 6T2345 Sexta-feira 10:00 às 11:50Sexta-feira 14:00 às 17:50,2,Laboratório FM,402
FMD0001,FMD0001 - ESTÁGIO EM PARASITOLOGIA MÉDICA,04,JULIANA LOTT DE CARVALHO ,6M34 6T2345 Sexta-feira 10:00 às 11:50Sexta-feira 14:00 às 17:50,2,Laboratório FM,402
FMD0002,FMD0002 - ONCOLOGIA MOLECULAR,01,ANDREA BARRETTO MOTOYAMA ,6T23 ,25,A definir,402
FMD0012,FMD0012 - EPIDEMIOLOGIA,01,ELISABETH CARMEN DUARTE ,5T2345 ,15,BT 112/17 (FM),402
FMD0012,FMD0012 - EPIDEMIOLOGIA,02,PRISCILLA PEREZ DA SILVA PEREIRA ,5T2345 ,15,ULEG - Sala de aula 2 (1º andar),402
FMD0012,FMD0012 - EPIDEMIOLOGIA,03,KEITTY REGINA CORDEIRO DE ANDRADE ,5T2345 ,15,ULEG FM Sala de Observação 1 (1º andar),402
FMD0013,FMD0013 - MORFOFUNCIONAL 1,01,JOSE EDUARDO BARONEZA ,2M12 35M1234 ,40,B2 110/13 FM,402
FMD0014,"FMD0014 - SAÚDE, AMBIENTE E SOCIEDADE",01,HENRY MAIA PEIXOTO ,6M1234 ,40,A definir,402
FMD0015,FMD0015 - SAÚDE DA FAMÍLIA E COMUNIDADE 2,01,ESTEVAO CUBAS ROLIM ,4T2345 ,45,A definir,402
FMD0016,FMD0016 - PSICOLOGIA MÉDICA 5,01,LUCAS ALVES DE BRITO OLIVEIRA ,2T23 ,20,BSA S A2 16/37,402
FMD0016,FMD0016 - PSICOLOGIA MÉDICA 5,02,LUCAS ALVES DE BRITO OLIVEIRA ,2T23 ,22,BSA S B2 33/9,402
FMD0017,FMD0017 - SAÚDE DO ADULTO - CIRURGIA 2,01,CATIA SOUSA GOVEIA ,2M123 2T123 ,45,BSA S BT 34/10,402
FMD0018,FMD0018 - MEDICINA LEGAL E DEONTOLOGIA,01,MALTHUS FONSECA GALVAO ,6M34 ,45,BSA S B2 41/13,402
FMD0019,FMD0019 - MORFOFUNCIONAL 2,01,BARBARA DE LIMA LUCAS ,23456M1234 2T23 ,45,B2 116/13-FM,402
FMD0020,FMD0020 - SAÚDE DO ADULTO - CLÍNICA MÉDICA 2,01,MARCELO PALMEIRA RODRIGUES ,234T2345 ,60,BSA S AT 14/15,402
FMD0021,FMD0021 - URGÊNCIA E EMERGÊNCIA 4 - CIRURGIA,01,JOAO BATISTA DE SOUSA ,4M12 ,45,A definir,402
FMD0022,FMD0022 - SISTEMA ÚNICO DE SAÚDE,01,KATIA CRESTINE POCAS ,3T2345 ,35,B1 29/17 (CIEX),402
FMD0023,FMD0023 - PATOLOGIA SISTÊMICA 2,01,FABIANA PIRANI CARNEIRO ,5M34 ,60,BSA S AT 14/15,402
FMD0024,FMD0024 - SAÚDE DA FAMILIA E COMUNIDADE 5,01,THIAGO FIGUEIREDO DE CASTRO ,4T1234 ,45,A definir,402
FMD0025,FMD0025 - PSICOLOGIA MÉDICA 2,01,RODRIGO RODRIGUES DE SOUZA ,2T45 ,23,BT 112/17 (FM) + B2 116/13 (FM),402
FMD0025,FMD0025 - PSICOLOGIA MÉDICA 2,02,RODRIGO RODRIGUES DE SOUZA ,2T45 ,22,BT 112/17 (FM) + B2 116/13 (FM),402
FMD0026,FMD0026 - PSICOLOGIA MÉDICA 8,01,RAPHAEL BOECHAT BARROS ,3M12 ,20,BSA S B2 34/10,402
