departamento_id,disciplina,codigo,unidade_responsavel,pre_requisitos,ementa
449, MECANICA 1,ENM0120 ,DEPARTAMENTO DE ENGENHARIA MECANICA ,( ( IFD0171 E MAT0026 E MAT0031 ) ),"INTRODUCAOCONCEITOS BASICOSEQUILIBRIO DE CORPOS RIGIDOS EQUILIBRIO DE ESTRUTURAS ESFORCOS INTERNOS PRINCIPIOS DOS  TRABALHOS VIRTUAIS E ENERGIA POTENCIAL FUNDAMENTOS DE ESTABILIDADE TRACAO   EM BARRAS APLICACOES COMPUTACIONAIS E EXPERIMENTAIS.   * objetivos da disciplinas: Desenvolver no aluno a capacidade de analisar e resolver problemas com base no estudo das forcas e seus efeitos, aplicado na solucao destes  problemas alguns conceitos basicos e principios fundamentais da fisica e, em particular, da mecanica dos corpos rigidos, dentro do ambito da estatica e tendo em vista a aplicacao na engenharia."
449, MECANICA 2,ENM0121 ,DEPARTAMENTO DE ENGENHARIA MECANICA ,( ( IFD0171 E MAT0027 E MAT0031 ) ),INTRODUCAO CONCEITOS BASICOS METODOS DE ENERGIA CINEMATICA DE CORPOS RIGIDOSDINAMICA DOS SISTEMAS DE PARTICULASDINAMICA DECORPOS RIGIDOS APLICACOES EXPERIMENTAIS E COMPUTACIONAIS.
449, PROJETO DE MAQUINAS 1,ENM0122 ,DEPARTAMENTO DE ENGENHARIA MECANICA ,( ( ENM0121 E ENM0165 E ENM0132 ) ),"Estudar as caracteristicas de diversos tiposde elementos de maquina, visando o dimensionamento desses elementos contra falhas estaticas e dinamicas."
449, PROJETO DE MAQUINAS 2,ENM0123 ,DEPARTAMENTO DE ENGENHARIA MECANICA ,( ( ENM0165 E ENM0132 ) ),"PROJETO CONJUNTOS MECANICOS ENVOLVENDO: (a) LUBRIFICACAO MANCAIS DE DESLIZAMENTO DIMENSIONAMENTO E/OU SELECAO DE : (b) COLUNAS E PARAFUSOS DE ACIONAMENTO (c) UNIOES (d) MOLAS (e) EMBREAGENS, FREIOS E VOLANTES"
449, PROJETO DE SISTEMAS MECANICOS,ENM0124 ,DEPARTAMENTO DE ENGENHARIA MECANICA ,( ( ENM0122 E ENM0123 ) ),"Introduzir o estudante ao projeto de engenharia como a atividade sintese do profissao de engenheiro mecanico integrar os conhecimento e as habilidades tecnicas adquiridas ao longo do curtso de graduacao na solucao de problemas, por meio do desenvolvimentoo de um tema real de projeto apresentar os fundamentos metodologicos do processo de projeto e de solucao de problemas desenvolver a habilidade de geracao de empreender a identificacao , formulacao e solucao de problemas desenvolver a habilidade de geracao de novas solucoes para problemas de engenharia , por meio da analise, sintese e otimizacao de sistemas mecanicos promover a interdisciplinariedade desenvolver a capacidade de comunicacao tecnica, escrita e oral desenvolver a capacidade de pensamento critico independente, investigacao racional e auto-aprendizagem desenvolver a capacidade de trabalho em equipe promover a compreensao das responsabilidades sociais, culturais e ambientais do engenheiro profissional e a necessidade do desenvolvimento sustentavel Abertura a novas ideias."
449, PROJETO DE MECANISMOS,ENM0125 ,DEPARTAMENTO DE ENGENHARIA MECANICA ,( ( ENM0131 E ENM0121 ) ),TECNICAS DE SINTESE GRAFICA DE MECANISMO PLANOSSINTESE DE  MECANISMOS COM MULTIPLAS CADEIAS FECHADAS METODOS ANALITICOS E COMPU-  CIONAIS PARA SINTESE DE MECANISMOS CAMOS ANALISE DE FORCAS EM  MECA-  NISMOS APLICACOES EXPERIMENTAIS E COMPUTACIONAIS.
449, INTRODUCAO A CIENCIA DOS MATERIAIS,ENM0126 ,DEPARTAMENTO DE ENGENHARIA MECANICA ,( ( IQD0051 ) OU ( IQD0058 E IQD0126 ) OU ( IQD0125 E IQD0126 ) ),"Programa da disciplina (aulas teoricas).1. Introducao - Os materiais usados em engenharia.2. Estrutura dos Solidos Cristalinos - Estruturas cristalinas, difracao, direcoes e planos cristalograficos, materiais cristalinos e nao-cristalinos.3. Imperfeicoes em Solidos - Cristais imperfeitos, defeitos pontuais e lineares, analise microscopica.4. Difusao - Difusao no estado solido, solucoes solidas.5. Propriedades Mecanicas dos Metais - Conceitos de Tensao-Deformacao, Deformacao Elastica, Propriedades Elasticas, Deformacao Plastica, Escoamento e Limite de Escoamento, Limite de Resistencia a Tracao, Resiliencia, Tenacidade, Durezas Rockwell, Brinell e Knoop.6. Falhas - Fratura, fadiga e fluencia7. Diagramas de Fases em Ligas Metalicas- Diagramas binarios, sistema ferro- cementita.8. Tratamentos Termicos- Tratamentos termicos de ligas ferrosas, endurecimento por precipitacao.9. Nocoes de materiais ceramicos, plasticos e compositos."
449, TECNOLOGIA DE FABRICACAO 1,ENM0127 ,DEPARTAMENTO DE ENGENHARIA MECANICA ,( ( ENM0164 ) ),"PROCESSOS DE FABRICACAO COM REMOCAO DE MATERIAS.FUNCIONAMENTOE OPERACAO DAS MAQUINAS FERRAMENTAIS.  FATORES QUE AFETAM A VIDA DA FERRAMENTA,CONSUMO DE POTENCIA E ACABAMENTO SUPERFICIAL.ECO-NOMIA DA USINAGEM. USIANGEM POR ELETROEROSAO,        POR PROCESSOS ELETRO-QUIMICOS."
449, TRANSPORTE DE CALOR E MASSA,ENM0128 ,DEPARTAMENTO DE ENGENHARIA MECANICA ,( ( IFD0175 E IFD0177 E MAT0027 ) ),"FUNDAMENTOS DE FENOMENOS DE TRANSPORTE.PROPRIEDADES DOS FLUI-DOS E DOS MEIOS CONTINUOS. GASES PERFEITOS,       PRIMEIRA E SEGUNDALEIS DA TEERMODINAMICA E CICLOS OPERATIVOS.     ESTATICA DOS FLUIDOSMANOMETRIA, ANALISE DE ESCOAMENTOS. LEIS BASICAS PARA SISTEMAS    EVOLUMES DE CONTROLE . TRANSPORTE DE CALOR: FUNDAMENTOS DE  CON-DUCAO, CONVECCAO E RADIACAO TERMICA."
449, PROJETO DE GRADUACAO 1,ENM0129 ,DEPARTAMENTO DE ENGENHARIA MECANICA ,-,"DESENVOLVIMENTO DAS ETAPAS INICIAIS DO PROJETO FINAL,INCLUINDOPESQUISA  BIBLIOGRAFICA E  PREPARACAO  DE  RELATORIO PARA AVALIACAOPOR UMA BANCA EXAMINADORA."
449, PROJETO DE GRADUACAO 2,ENM0130 ,DEPARTAMENTO DE ENGENHARIA MECANICA ,( ( ENM0129 ) ),CONCLUSAO DO PROJETO FINAL INICIADA NA DISCIPLINA PROJETO FINALDE GRADUACAO. INCLUINDO A PREPARACAO DO RELATORIO FINAL PARA AVALIACAO   PORUMA BANCA EXAMINADORA.
449, DESENHO MECANICO ASSISTIDO POR COMPUTADOR 1,ENM0131 ,DEPARTAMENTO DE ENGENHARIA MECANICA ,-,"Objetivos da Disciplina:     A disciplina objetiva o desenvolvimento de competencias, habilidades e atitudes na leitura, interpretacao e execucao de desenhos tecnicos segundo as normas brasileiras.     Ao final do curso, o aluno tera desenvolvimendo suas competencias (conhecimentos) e habilidades na utilizacao da Geometria Descritiva para leitura e execucaao de desenhos tecnicos sendo capaz de utilizar os metodos descritivos da geometria, o sistema de cortes e fazendo uso de visrtas auxiliares. Espera-se tambem que o mesmo seja capaz de aplicar as normas de desenho tecnicos brasileiras para a representacao e cotagem de elementos de maquinas comuns a Engenharia Mecanica, bem como para a confeccao de desenhos arquitetonicos, eletricos e hidraulicos simples. Objetiva-se tambem que o aluno desenvolva suas habilidades na execucao de desenhos a mao-livre  e usando o computador como ferramenta de desenho.     Espera-se, ainda, que o aluno desenvolva uma atitude profissional condizente com sua futura atuacao como engenheiro na atuacao como engenheiro na realizacao de trabalhos tecnicos e no cumprimento de suas responsabilidade."
449, DESENHO MECANICO ASSISTIDO POR COMPUTADOR 2,ENM0132 ,DEPARTAMENTO DE ENGENHARIA MECANICA ,( ( ENM0131 ) OU ( ENC0053 E ENC0054 ) ),"### LEITURA E INTERPRETACAO DE DESENHOS.### DESENHO DE CONJUNTO,  SUBCONJUNTO E  DETALHES DE UMA MONTA-GEM.### LISTA DE MATERIAIS.### ADEQUACAO DE  PECAS E  CONVERSAO  DE PARA  CONDICAO DE MERCA-DO.### COLOCACAO DE TOLERANCIAS EM DESENHOS TECNICOS.### DESENHO ISOMETRICO.### GERACAO  DE  SOLIDOS   COM   AUXILIO DE   PROGRAMAS   DE DESENHO ASSISTIDO POR COMPUTADOR - MODELAMENTO SOLIDO EM 3D."
449, SISTEMAS INTEGRADOS DE MANUFATURA,ENM0134 ,DEPARTAMENTO DE ENGENHARIA MECANICA ,( ( ENM0027 ) OU ( ENM0171 ) ),"### A VISAO INTEGRADA DA AUTOMACAO INDUSTRIAL.### OS DIFERENTES SUB-SISTEMAS DO CIM: GESTAO HIERARQUIZADA,     CO-MUNICACAO, INTERFASES E SUB-SISTEMA FISICO.### O SUB-SISTEMA FISICO:     CARACTERIZACAO DE COMPONENTES, EQUIPAMENTOS DE TRANSPORTES E MANUSEIO.### O SISTEMA TRANSPORTE COMO ELEMENTOS DE INTEGRACAO.### CELULAS E SISTEMAS FLEXIVEIS DE MANUFATURA:      SUA SITUACAO NO CIM, DIFERENTES CONFIGURACOES    (lay-out, sist. de transporte, filosofia de opera-cao).### CONTROLE DE FMS's:       O NIVEL DE SUPERVISAO/MONITORACAO(METO-DOS E FERRAMENTAS).### A AUTOMATIZACAO INTEGRADA DOS SISTEMAS DE MANUFATURA: METO-DOS E FERRAMENTAS."
449, MECANICA DOS FLUIDOS 1,ENM0140 ,DEPARTAMENTO DE ENGENHARIA MECANICA ,( ( MAT0027 E ENC0132 ) OU ( MAT0027 E ENM0163 ) OU ( MAT0027 E ENM0120 ) ),Nocoes fundamentais. Tensao em um ponto. Estatica dos Fluidos. Fundamentos da analise de escoamentos. Escoamento viscoso incompressivel. Analise dimensional e semelhanca. Leis basicas para sistemas e volume de controle.
449, SOLDAGEM,ENM0142 ,DEPARTAMENTO DE ENGENHARIA MECANICA ,( ( ENM0093 ) OU ( ENM0116 ) ),INTRODUCAO. PROCESSOS DE SOLDAGEM. DESENHO E SIMBOLOGIA PARA SOLDA-  GEM. FONTES DE ENERGIA E MEDICOES PARA SOLDAGEM. METALURGIA DA  SOLDA-  GEM. CONTROLE DE QUALIDADE  EM  SOLDAGEM.  RESISTENCIA  DE  SOLDAS  EM  ESTRUTURAS. BRASAGEM. SEGURANCA E HIGIENE NA  SOLDAGEM.  ATIVIDADES DE  LABORATORIO.
449, INTRODUCAO A ENGENHARIA MECANICA,ENM0143 ,DEPARTAMENTO DE ENGENHARIA MECANICA ,-,"O OBJETIVO DESTA DISCIPLINA E PROMOVER A FAMILIARIZACAO DO ALUNO COM O CAMPO DE ATUACAO ABRANGIDO PELA ENGENHARIA  MECANICA,  SALIENTANDO-SE O PAPEL DO ENGENHEIRO NA SOCIEDADE."
449, METROLOGIA,ENM0145 ,DEPARTAMENTO DE ENGENHARIA MECANICA ,( ( EST0023 ) ),"CONCEITOS FUNDAMENTAIS DE METROLOGIA/INSTRUMENTACAO  TOLERANCIA  E  AJUSTES CONTROLE DIMENSIONAL TOLERANCIA GEOMETRICA INSTRUMENTOS  DE CONTROLE GEOMETRICO RUGOSIDADE SUPERFICIAL ATIVIDADES PRATICAS  PERTINENTES A CADA ITEM ANTERIOR.                                          Objetivos da Disciplina: Aprendizado dos principios basicos envolvidos na realizacao das medicoes, como o controle dimensional e geometrico, o principio de funcionamento e a selecao dos instrumentos para a medicao de distancias, de angulos e de irregularidades microgeometricas das superficies das pecas mecanicas."
449, TECNOLOGIA MECANICA 1,ENM0146 ,DEPARTAMENTO DE ENGENHARIA MECANICA ,( ( ENM0090 E ENM0145 ) ),"PROCESSOS DE FABRICACAO COM REMOCAO DE MATERIAL.  FUNCIONAMENTIO  E  OPERACOES DAS  MAQUINAS  FERRAMENTAS.  FATORES  QUE  AFETAM A  VIDA DA  FERRAMENTA, CONSUMO DE POTENCIA E ACABAMENTO SUPERFICIAL.  ECONOMIA DA  USINAGEM. USINAGEM POR  ELETRO-EROSAO, POR  PROCESSOS  ELETRO-QUIMICA.  LUBRIFICACAO E LUBRIFICANTES."
